Transaction ID,Product,Quantity,Unit Price (INR),Month,Sales Date,Customer Name,City,State,Country,Sales Channel,Payment Type,Total Sale (INR),Profit
TX0312,External Hard Drive,3,"₹ 19,214.00",Feb,2024-02-29,Kiaan Tak,Bidar,Gujarat,India,Online,Net Banking,"₹ 57,642.00","₹ 17,292.60"
TX0313,External Hard Drive,4,"₹ 5,876.00",Sep,2024-09-06,Krish Sachdeva,Loni,Goa,India,Online,Net Banking,"₹ 23,504.00","₹ 7,051.20"
TX0314,External Hard Drive,6,"₹ 10,913.00",Jan,2024-01-08,Jayesh Shenoy,Erode,Bihar,India,Online,UPI,"₹ 65,478.00","₹ 19,643.40"
TX0315,Tablet,4,"₹ 12,480.00",Dec,2023-12-17,Kavya Deo,Akola,Manipur,India,Direct,Net Banking,"₹ 49,920.00","₹ 14,976.00"
TX0316,Laptop,9,"₹ 17,727.00",Mar,2024-03-05,Nehmat Singh,Guntur,Tripura,India,Store,Cash,"₹ 159,543.00","₹ 47,862.90"
TX0317,Laptop,7,"₹ 10,390.00",Feb,2024-02-07,Arhaan Barad,Khora ,Arunachal Pradesh,India,Store,Cash,"₹ 72,730.00","₹ 21,819.00"
TX0318,Camera,5,"₹ 5,504.00",Mar,2024-03-25,Miraan Bahl,Bidar,Nagaland,India,Direct,UPI,"₹ 27,520.00","₹ 8,256.00"
TX0319,Laptop,7,"₹ 4,441.00",Aug,2024-08-24,Damini Sani,Berhampore,Haryana,India,Online,Net Banking,"₹ 31,087.00","₹ 9,326.10"
TX0320,Smartphone,4,"₹ 2,469.00",Aug,2024-08-12,Tarini Saha,Gandhinagar,Nagaland,India,Online,Debit Card,"₹ 9,876.00","₹ 2,962.80"
TX0321,Smartwatch,7,"₹ 16,857.00",Sep,2024-09-05,Taran Das,Morbi,Kerala,India,Store,Cash,"₹ 117,999.00","₹ 35,399.70"
TX0322,Printer,3,"₹ 9,160.00",Aug,2024-08-19,Divyansh Rana,Haridwar,Assam,India,Online,Net Banking,"₹ 27,480.00","₹ 8,244.00"
TX0323,Laptop,7,"₹ 3,188.00",Oct,2023-10-03,Piya Divan,Karawal Nagar,Tamil Nadu,India,Online,Net Banking,"₹ 22,316.00","₹ 6,694.80"
TX0324,Smartwatch,6,"₹ 10,476.00",Aug,2024-08-16,Amani Kale,Jamnagar,Assam,India,Direct,Net Banking,"₹ 62,856.00","₹ 18,856.80"
TX0325,Smartwatch,6,"₹ 17,424.00",Jun,2024-06-05,Rania Sahota,Parbhani,Telangana,India,Store,UPI,"₹ 104,544.00","₹ 31,363.20"
TX0326,Headphones,5,"₹ 19,354.00",Mar,2024-03-22,Farhan Ghosh,Pali,Punjab,India,Store,Cash,"₹ 96,770.00","₹ 29,031.00"
TX0327,Printer,7,"₹ 15,180.00",Nov,2023-11-10,Yuvaan Bava,Nagercoil,Maharashtra,India,Online,Net Banking,"₹ 106,260.00","₹ 31,878.00"
TX0328,External Hard Drive,6,"₹ 4,469.00",Dec,2023-12-09,Khushi Chanda,Nangloi Jat,Tripura,India,Direct,Debit Card,"₹ 26,814.00","₹ 8,044.20"
TX0329,E-Reader,2,"₹ 9,255.00",May,2024-05-06,Shlok Ben,Kolkata,Odisha,India,Store,UPI,"₹ 18,510.00","₹ 5,553.00"
TX0330,Laptop,4,"₹ 3,758.00",Mar,2024-03-12,Sahil Goswami,Ahmednagar,Mizoram,India,Store,Cash,"₹ 15,032.00","₹ 4,509.60"
TX0331,External Hard Drive,4,"₹ 6,049.00",Jul,2024-07-04,Kaira Chopra,Rajkot,Goa,India,Direct,UPI,"₹ 24,196.00","₹ 7,258.80"
TX0332,E-Reader,9,"₹ 18,495.00",Sep,2024-09-14,Mishti Sarraf,Sikar,Gujarat,India,Online,UPI,"₹ 166,455.00","₹ 49,936.50"
TX0333,Tablet,6,"₹ 16,306.00",Mar,2024-03-11,Azad Master,Narasaraopet,Himachal Pradesh,India,Store,UPI,"₹ 97,836.00","₹ 29,350.80"
TX0334,Smartwatch,6,"₹ 8,992.00",Nov,2023-11-02,Kimaya Chawla,Gaya,Uttarakhand,India,Online,Net Banking,"₹ 53,952.00","₹ 16,185.60"
TX0335,Printer,7,"₹ 3,779.00",Dec,2023-12-31,Darshit Roy,Bihar Sharif,Goa,India,Online,Net Banking,"₹ 26,453.00","₹ 7,935.90"
TX0336,External Hard Drive,1,"₹ 6,690.00",Sep,2024-09-23,Alia Sule,Bhopal,Sikkim,India,Online,Net Banking,"₹ 6,690.00","₹ 2,007.00"
TX0337,Tablet,8,"₹ 4,538.00",Nov,2023-11-06,Mannat Karnik,Kulti,Sikkim,India,Online,UPI,"₹ 36,304.00","₹ 10,891.20"
TX0338,Tablet,6,"₹ 14,316.00",Jun,2024-06-06,Faiyaz Ahuja,Ghaziabad,Mizoram,India,Store,Credit Card,"₹ 85,896.00","₹ 25,768.80"
TX0339,External Hard Drive,2,"₹ 3,827.00",Apr,2024-04-15,Pari Bhatt,Bareilly,Tripura,India,Online,Debit Card,"₹ 7,654.00","₹ 2,296.20"
TX0340,Smartwatch,6,"₹ 14,058.00",Jan,2024-01-09,Anay Chandran,Kottayam,Telangana,India,Direct,UPI,"₹ 84,348.00","₹ 25,304.40"
TX0341,Printer,7,"₹ 5,441.00",Oct,2023-10-14,Kavya Karpe,Muzaffarnagar,Himachal Pradesh,India,Store,Cash,"₹ 38,087.00","₹ 11,426.10"
TX0342,Desktop PC,7,"₹ 7,479.00",Nov,2023-11-03,Farhan Gokhale,Kadapa,Maharashtra,India,Store,Cash,"₹ 52,353.00","₹ 15,705.90"
TX0343,Headphones,9,"₹ 7,674.00",Nov,2023-11-16,Dhanuk Shenoy,Madanapalle,Jharkhand,India,Online,Cash,"₹ 69,066.00","₹ 20,719.80"
TX0344,Headphones,8,"₹ 11,299.00",Sep,2024-09-03,Aarush Lalla,Gandhidham,Odisha,India,Store,Credit Card,"₹ 90,392.00","₹ 27,117.60"
TX0345,Printer,6,"₹ 13,466.00",Jun,2024-06-11,Hridaan Swamy,Belgaum,Jharkhand,India,Store,UPI,"₹ 80,796.00","₹ 24,238.80"
TX0346,Desktop PC,4,"₹ 19,627.00",Mar,2024-03-24,Navya Balasubramanian,Thiruvananthapuram,Assam,India,Direct,Cash,"₹ 78,508.00","₹ 23,552.40"
TX0347,Smartphone,3,"₹ 6,835.00",Jun,2024-06-12,Arhaan Korpal,Bulandshahr,Nagaland,India,Store,Debit Card,"₹ 20,505.00","₹ 6,151.50"
TX0348,External Hard Drive,4,"₹ 17,179.00",Mar,2024-03-25,Samiha Kunda,Mumbai,Arunachal Pradesh,India,Online,Cash,"₹ 68,716.00","₹ 20,614.80"
TX0349,Printer,3,"₹ 14,019.00",Sep,2023-09-26,Shayak Sawhney,Bhiwani,Telangana,India,Online,Cash,"₹ 42,057.00","₹ 12,617.10"
TX0350,Smartwatch,6,"₹ 5,454.00",Feb,2024-02-04,Aarna Chaudry,Kavali,Chhattisgarh,India,Online,Debit Card,"₹ 32,724.00","₹ 9,817.20"
TX0351,Printer,5,"₹ 7,945.00",Jan,2024-01-31,Yasmin Guha,Belgaum,Arunachal Pradesh,India,Direct,UPI,"₹ 39,725.00","₹ 11,917.50"
TX0352,Headphones,2,"₹ 5,901.00",Dec,2023-12-15,Veer Chhabra,Jalna,Himachal Pradesh,India,Online,UPI,"₹ 11,802.00","₹ 3,540.60"
TX0353,Smartphone,6,"₹ 5,881.00",Sep,2023-09-25,Azad Dey,Orai,Assam,India,Direct,Net Banking,"₹ 35,286.00","₹ 10,585.80"
TX0354,Smartwatch,9,"₹ 9,831.00",Sep,2024-09-09,Jiya Dara,Mumbai,Assam,India,Store,Cash,"₹ 88,479.00","₹ 26,543.70"
TX0355,Laptop,4,"₹ 4,792.00",Dec,2023-12-13,Nakul Bora,Miryalaguda,Sikkim,India,Store,UPI,"₹ 19,168.00","₹ 5,750.40"
TX0356,Headphones,6,"₹ 7,940.00",Dec,2023-12-18,Sara Din,Chennai,Punjab,India,Direct,Net Banking,"₹ 47,640.00","₹ 14,292.00"
TX0357,Camera,9,"₹ 2,279.00",Mar,2024-03-16,Baiju Gala,Dhule,Assam,India,Direct,Cash,"₹ 20,511.00","₹ 6,153.30"
TX0358,Printer,5,"₹ 11,338.00",Mar,2024-03-10,Uthkarsh Som,Tumkur,Manipur,India,Direct,Debit Card,"₹ 56,690.00","₹ 17,007.00"
TX0359,Desktop PC,2,"₹ 13,817.00",Mar,2024-03-04,Drishya Iyengar,Bidar,Nagaland,India,Direct,UPI,"₹ 27,634.00","₹ 8,290.20"
TX0360,Headphones,8,"₹ 15,116.00",Nov,2023-11-18,Tara Maharaj,Dewas,Arunachal Pradesh,India,Direct,Cash,"₹ 120,928.00","₹ 36,278.40"
TX0361,Laptop,9,"₹ 2,815.00",Dec,2023-12-24,Vardaniya Thaman,Alappuzha,Telangana,India,Online,Cash,"₹ 25,335.00","₹ 7,600.50"
TX0362,Tablet,2,"₹ 11,871.00",Nov,2023-11-28,Nishith Shah,Sambalpur,Tamil Nadu,India,Direct,Debit Card,"₹ 23,742.00","₹ 7,122.60"
TX0363,Headphones,3,"₹ 8,081.00",Oct,2023-10-15,Dishani Shan,Sasaram,Manipur,India,Direct,Cash,"₹ 24,243.00","₹ 7,272.90"
TX0364,Printer,2,"₹ 4,654.00",Nov,2023-11-29,Jiya Shukla,Jaunpur,Rajasthan,India,Direct,Net Banking,"₹ 9,308.00","₹ 2,792.40"
TX0365,Camera,2,"₹ 12,213.00",Oct,2023-10-26,Nehmat Sahota,Satna,Sikkim,India,Online,Debit Card,"₹ 24,426.00","₹ 7,327.80"
TX0366,External Hard Drive,8,"₹ 19,194.00",Aug,2024-08-09,Azad Luthra,Khandwa,Karnataka,India,Direct,Credit Card,"₹ 153,552.00","₹ 46,065.60"
TX0367,Laptop,6,"₹ 2,512.00",Sep,2024-09-17,Eshani Toor,Ongole,Tripura,India,Direct,Net Banking,"₹ 15,072.00","₹ 4,521.60"
TX0368,Smartwatch,1,"₹ 6,829.00",Mar,2024-03-22,Piya Jani,Anantapur,Uttar Pradesh,India,Store,Debit Card,"₹ 6,829.00","₹ 2,048.70"
TX0369,Smartwatch,5,"₹ 5,139.00",Dec,2023-12-17,Divit Sankaran,Bhavnagar,West Bengal,India,Online,Debit Card,"₹ 25,695.00","₹ 7,708.50"
TX0370,External Hard Drive,2,"₹ 6,383.00",Sep,2023-09-25,Jiya Sheth,Hindupur,Karnataka,India,Online,Credit Card,"₹ 12,766.00","₹ 3,829.80"
TX0371,Laptop,2,"₹ 4,845.00",Nov,2023-11-24,Rasha Rana,Jamalpur,Rajasthan,India,Online,Cash,"₹ 9,690.00","₹ 2,907.00"
TX0372,Headphones,7,"₹ 8,160.00",Sep,2023-09-29,Eshani Sawhney,Khammam,Chhattisgarh,India,Online,Cash,"₹ 57,120.00","₹ 17,136.00"
TX0373,Camera,7,"₹ 13,749.00",Apr,2024-04-05,Anahi Thaman,Davanagere,Haryana,India,Direct,Cash,"₹ 96,243.00","₹ 28,872.90"
TX0374,Headphones,1,"₹ 5,409.00",Jan,2024-01-23,Faiyaz Gulati,Junagadh,Manipur,India,Store,Debit Card,"₹ 5,409.00","₹ 1,622.70"
TX0375,Desktop PC,3,"₹ 13,063.00",Nov,2023-11-22,Ryan Hari,Hyderabad,Odisha,India,Online,Credit Card,"₹ 39,189.00","₹ 11,756.70"
TX0376,Laptop,4,"₹ 6,989.00",Nov,2023-11-17,Ishaan Sama,Dehri,Telangana,India,Direct,Cash,"₹ 27,956.00","₹ 8,386.80"
TX0377,External Hard Drive,8,"₹ 11,515.00",Apr,2024-04-19,Samaira Borra,Kulti,Meghalaya,India,Store,Credit Card,"₹ 92,120.00","₹ 27,636.00"
TX0378,Camera,3,"₹ 8,467.00",Nov,2023-11-29,Abram Dass,Morena,Nagaland,India,Online,Net Banking,"₹ 25,401.00","₹ 7,620.30"
TX0379,Printer,5,"₹ 14,820.00",Sep,2024-09-05,Vihaan Johal,Udupi,Nagaland,India,Online,Debit Card,"₹ 74,100.00","₹ 22,230.00"
TX0380,Headphones,1,"₹ 14,763.00",Jul,2024-07-04,Jhanvi Dhar,Saharanpur,Telangana,India,Online,Net Banking,"₹ 14,763.00","₹ 4,428.90"
TX0381,Smartphone,7,"₹ 2,511.00",Feb,2024-02-09,Saanvi Lalla,Bathinda,Sikkim,India,Direct,Net Banking,"₹ 17,577.00","₹ 5,273.10"
TX0382,Tablet,3,"₹ 15,788.00",Sep,2024-09-01,Eva Walia,Darbhanga,Nagaland,India,Store,Credit Card,"₹ 47,364.00","₹ 14,209.20"
TX0383,Desktop PC,5,"₹ 6,366.00",Jun,2024-06-11,Shlok Ramanathan,Gwalior,Mizoram,India,Store,Net Banking,"₹ 31,830.00","₹ 9,549.00"
TX0384,Laptop,8,"₹ 18,654.00",Feb,2024-02-23,Prerak Chander,Kharagpur,Punjab,India,Online,UPI,"₹ 149,232.00","₹ 44,769.60"
TX0385,Desktop PC,4,"₹ 17,843.00",Feb,2024-02-07,Emir Doshi,Nagpur,Telangana,India,Direct,Debit Card,"₹ 71,372.00","₹ 21,411.60"
TX0386,Smartwatch,1,"₹ 2,447.00",Dec,2023-12-26,Yakshit Krishnamurthy,Gandhinagar,Jharkhand,India,Store,UPI,"₹ 2,447.00",₹ 734.10
TX0387,Printer,6,"₹ 6,469.00",Jun,2024-06-29,Parinaaz Golla,Jodhpur,Kerala,India,Store,UPI,"₹ 38,814.00","₹ 11,644.20"
TX0388,Camera,5,"₹ 18,102.00",Jul,2024-07-24,Anaya Gola,Haridwar,Rajasthan,India,Online,Debit Card,"₹ 90,510.00","₹ 27,153.00"
TX0389,Desktop PC,1,"₹ 2,043.00",Aug,2024-08-30,Mahika Reddy,Mango,West Bengal,India,Online,Cash,"₹ 2,043.00",₹ 612.90
TX0390,Camera,3,"₹ 9,526.00",Jan,2024-01-06,Krish Kashyap,Loni,Karnataka,India,Direct,Credit Card,"₹ 28,578.00","₹ 8,573.40"
TX0391,E-Reader,4,"₹ 13,991.00",Nov,2023-11-26,Ishaan Wable,Ghaziabad,Sikkim,India,Store,Cash,"₹ 55,964.00","₹ 16,789.20"
TX0392,Desktop PC,2,"₹ 7,012.00",Jun,2024-06-28,Eshani Zachariah,Dhanbad,West Bengal,India,Direct,Net Banking,"₹ 14,024.00","₹ 4,207.20"
TX0393,Tablet,8,"₹ 4,583.00",Jun,2024-06-12,Uthkarsh Shanker,Davanagere,Assam,India,Online,Cash,"₹ 36,664.00","₹ 10,999.20"
TX0394,Desktop PC,2,"₹ 7,410.00",May,2024-05-10,Raghav Chandra,Kurnool,Chhattisgarh,India,Online,UPI,"₹ 14,820.00","₹ 4,446.00"
TX0395,Headphones,4,"₹ 5,360.00",Feb,2024-02-28,Prisha Raju,Bangalore,Jharkhand,India,Online,Cash,"₹ 21,440.00","₹ 6,432.00"
TX0396,Headphones,5,"₹ 4,881.00",Feb,2024-02-25,Nayantara Jani,Siliguri,Tripura,India,Online,Debit Card,"₹ 24,405.00","₹ 7,321.50"
TX0397,External Hard Drive,2,"₹ 4,837.00",Nov,2023-11-09,Ela Dash,Ahmedabad,Karnataka,India,Direct,Credit Card,"₹ 9,674.00","₹ 2,902.20"
TX0398,Smartphone,8,"₹ 3,000.00",Apr,2024-04-18,Alia Chauhan,Akola,Manipur,India,Online,Debit Card,"₹ 24,000.00","₹ 7,200.00"
TX0399,E-Reader,5,"₹ 12,582.00",Dec,2023-12-15,Devansh Hora,Mehsana,Chhattisgarh,India,Online,UPI,"₹ 62,910.00","₹ 18,873.00"
TX0400,Smartphone,1,"₹ 16,609.00",Mar,2024-03-21,Tiya Shan,Howrah,Gujarat,India,Store,Cash,"₹ 16,609.00","₹ 4,982.70"
TX0401,External Hard Drive,3,"₹ 5,720.00",May,2024-05-08,Divyansh Lanka,Srinagar,Meghalaya,India,Store,Credit Card,"₹ 17,160.00","₹ 5,148.00"
TX0402,Smartwatch,8,"₹ 14,630.00",Nov,2023-11-19,Tushar Jani,Raebareli,Telangana,India,Online,Net Banking,"₹ 117,040.00","₹ 35,112.00"
TX0403,E-Reader,5,"₹ 13,858.00",Mar,2024-03-14,Sana Joshi,Amravati,Karnataka,India,Online,Debit Card,"₹ 69,290.00","₹ 20,787.00"
TX0404,Printer,1,"₹ 4,622.00",May,2024-05-02,Sumer Mannan,Giridih,Tamil Nadu,India,Store,Net Banking,"₹ 4,622.00","₹ 1,386.60"
TX0405,Headphones,3,"₹ 3,565.00",Mar,2024-03-01,Ayesha Zacharia,Mehsana,Himachal Pradesh,India,Online,Credit Card,"₹ 10,695.00","₹ 3,208.50"
TX0406,Printer,7,"₹ 2,139.00",Jul,2024-07-15,Elakshi Doshi,Pune,Assam,India,Direct,Credit Card,"₹ 14,973.00","₹ 4,491.90"
TX0407,External Hard Drive,3,"₹ 12,398.00",Jul,2024-07-16,Jivin Varughese,Coimbatore,Himachal Pradesh,India,Direct,Credit Card,"₹ 37,194.00","₹ 11,158.20"
TX0408,Printer,5,"₹ 10,519.00",Mar,2024-03-06,Dhruv Sachdev,Delhi,Bihar,India,Online,Debit Card,"₹ 52,595.00","₹ 15,778.50"
TX0409,Smartphone,6,"₹ 5,642.00",Feb,2024-02-16,Miraan Bhatt,Guntakal,Assam,India,Direct,Cash,"₹ 33,852.00","₹ 10,155.60"
TX0410,Smartwatch,5,"₹ 15,278.00",Mar,2024-03-06,Shlok Chand,Mahbubnagar,Meghalaya,India,Online,UPI,"₹ 76,390.00","₹ 22,917.00"
TX0411,E-Reader,5,"₹ 2,492.00",Aug,2024-08-01,Gatik Biswas,Kochi,Madhya Pradesh,India,Direct,Cash,"₹ 12,460.00","₹ 3,738.00"
TX0412,Printer,9,"₹ 19,206.00",Apr,2024-04-14,Arnav Sarraf,Jaipur,Manipur,India,Direct,Net Banking,"₹ 172,854.00","₹ 51,856.20"
TX0413,Smartphone,2,"₹ 18,723.00",Aug,2024-08-11,Azad Kar,Gandhidham,Telangana,India,Online,Net Banking,"₹ 37,446.00","₹ 11,233.80"
TX0414,Smartphone,6,"₹ 3,401.00",Jan,2024-01-16,Eva Krishnan,Raipur,Haryana,India,Direct,UPI,"₹ 20,406.00","₹ 6,121.80"
TX0415,External Hard Drive,8,"₹ 18,874.00",Mar,2024-03-30,Zoya Ramachandran,Mahbubnagar,Andhra Pradesh,India,Direct,UPI,"₹ 150,992.00","₹ 45,297.60"
TX0416,Tablet,1,"₹ 9,299.00",Sep,2024-09-21,Baiju Dey,Ozhukarai,Goa,India,Store,Credit Card,"₹ 9,299.00","₹ 2,789.70"
TX0417,Laptop,2,"₹ 2,884.00",Sep,2024-09-13,Aaina Kapadia,Madurai,Telangana,India,Online,Cash,"₹ 5,768.00","₹ 1,730.40"
TX0418,Camera,4,"₹ 9,124.00",Aug,2024-08-15,Aniruddh Golla,Rourkela,Haryana,India,Online,Credit Card,"₹ 36,496.00","₹ 10,948.80"
TX0419,Smartwatch,3,"₹ 6,081.00",Jun,2024-06-18,Amira Sampath,Agartala,Punjab,India,Store,UPI,"₹ 18,243.00","₹ 5,472.90"
TX0420,Camera,9,"₹ 2,851.00",May,2024-05-29,Anahi Savant,Kottayam,Manipur,India,Store,Net Banking,"₹ 25,659.00","₹ 7,697.70"
TX0421,Headphones,3,"₹ 4,597.00",Jan,2024-01-14,Devansh Jaggi,Karimnagar,Maharashtra,India,Direct,Debit Card,"₹ 13,791.00","₹ 4,137.30"
TX0422,Camera,5,"₹ 19,260.00",Aug,2024-08-30,Hazel Kanda,Vijayanagaram,Odisha,India,Online,Net Banking,"₹ 96,300.00","₹ 28,890.00"
TX0423,Smartwatch,9,"₹ 13,993.00",Jul,2024-07-07,Saanvi Shroff,Kochi,Himachal Pradesh,India,Online,Cash,"₹ 125,937.00","₹ 37,781.10"
TX0424,External Hard Drive,3,"₹ 17,956.00",Jan,2024-01-21,Mahika Cherian,Kota,Kerala,India,Direct,Cash,"₹ 53,868.00","₹ 16,160.40"
TX0425,Smartwatch,9,"₹ 15,997.00",Sep,2024-09-17,Azad Borah,Bongaigaon,Punjab,India,Direct,Net Banking,"₹ 143,973.00","₹ 43,191.90"
TX0426,Headphones,8,"₹ 3,512.00",Jul,2024-07-21,Riya Bhalla,Mysore,Chhattisgarh,India,Online,Credit Card,"₹ 28,096.00","₹ 8,428.80"
TX0427,Printer,9,"₹ 9,713.00",Mar,2024-03-02,Myra Sur,Shivpuri,Gujarat,India,Store,Debit Card,"₹ 87,417.00","₹ 26,225.10"
TX0428,Smartwatch,3,"₹ 7,444.00",Aug,2024-08-18,Shlok Bhatt,Moradabad,Goa,India,Store,UPI,"₹ 22,332.00","₹ 6,699.60"
TX0429,External Hard Drive,4,"₹ 16,616.00",Oct,2023-10-23,Kashvi Buch,Panihati,Mizoram,India,Store,Credit Card,"₹ 66,464.00","₹ 19,939.20"
TX0430,E-Reader,4,"₹ 3,394.00",May,2024-05-02,Mamooty Dugar,Morbi,Gujarat,India,Direct,Cash,"₹ 13,576.00","₹ 4,072.80"
TX0431,Tablet,7,"₹ 13,836.00",May,2024-05-17,Dhruv Sundaram,Malda,Uttarakhand,India,Online,Debit Card,"₹ 96,852.00","₹ 29,055.60"
TX0432,Desktop PC,1,"₹ 17,993.00",Mar,2024-03-26,Hiran Suresh,Junagadh,Manipur,India,Direct,Debit Card,"₹ 17,993.00","₹ 5,397.90"
TX0433,Desktop PC,4,"₹ 12,698.00",Aug,2024-08-03,Purab Bhattacharyya,Hubli–Dharwad,Sikkim,India,Online,Cash,"₹ 50,792.00","₹ 15,237.60"
TX0434,E-Reader,7,"₹ 3,263.00",Sep,2024-09-11,Tejas Kulkarni,Ranchi,West Bengal,India,Store,UPI,"₹ 22,841.00","₹ 6,852.30"
TX0435,Camera,4,"₹ 6,124.00",May,2024-05-20,Vihaan Luthra,Kurnool,Nagaland,India,Online,Credit Card,"₹ 24,496.00","₹ 7,348.80"
TX0436,Desktop PC,7,"₹ 6,562.00",Oct,2023-10-25,Jhanvi Sankaran,Satara,West Bengal,India,Store,Debit Card,"₹ 45,934.00","₹ 13,780.20"
TX0437,Headphones,4,"₹ 16,420.00",Jan,2024-01-03,Farhan Madan,Jalandhar,Meghalaya,India,Store,Net Banking,"₹ 65,680.00","₹ 19,704.00"
TX0438,E-Reader,3,"₹ 19,685.00",Jan,2024-01-30,Anvi Kalla,Nagaon,Jharkhand,India,Store,UPI,"₹ 59,055.00","₹ 17,716.50"
TX0439,Tablet,3,"₹ 5,703.00",Mar,2024-03-13,Kimaya Shere,Chandrapur,Mizoram,India,Store,Cash,"₹ 17,109.00","₹ 5,132.70"
TX0440,Headphones,3,"₹ 4,970.00",Apr,2024-04-15,Devansh Baria,Morena,Rajasthan,India,Direct,Net Banking,"₹ 14,910.00","₹ 4,473.00"
TX0441,Laptop,7,"₹ 10,153.00",Sep,2024-09-12,Zain Sami,Nashik,Himachal Pradesh,India,Direct,Net Banking,"₹ 71,071.00","₹ 21,321.30"
TX0442,Desktop PC,5,"₹ 8,949.00",Oct,2023-10-10,Biju Balakrishnan,Khandwa,Gujarat,India,Direct,UPI,"₹ 44,745.00","₹ 13,423.50"
TX0443,Desktop PC,7,"₹ 16,343.00",Nov,2023-11-24,Zara Golla,Pune,Assam,India,Direct,Cash,"₹ 114,401.00","₹ 34,320.30"
TX0444,Smartwatch,1,"₹ 3,400.00",Apr,2024-04-03,Akarsh Tandon,Aurangabad,Karnataka,India,Online,Debit Card,"₹ 3,400.00","₹ 1,020.00"
TX0445,External Hard Drive,5,"₹ 17,696.00",Aug,2024-08-31,Himmat Hegde,Jalandhar,Punjab,India,Online,Credit Card,"₹ 88,480.00","₹ 26,544.00"
TX0446,Printer,3,"₹ 9,627.00",Jan,2024-01-19,Kismat Kadakia,Khammam,Punjab,India,Direct,Cash,"₹ 28,881.00","₹ 8,664.30"
TX0447,Desktop PC,2,"₹ 16,722.00",Aug,2024-08-21,Divij Ghosh,Naihati,Madhya Pradesh,India,Direct,Credit Card,"₹ 33,444.00","₹ 10,033.20"
TX0448,E-Reader,7,"₹ 9,478.00",Jul,2024-07-17,Keya Dhaliwal,Madurai,Gujarat,India,Store,UPI,"₹ 66,346.00","₹ 19,903.80"
TX0449,Printer,2,"₹ 11,733.00",Jun,2024-06-08,Raunak Sunder,Narasaraopet,Goa,India,Store,Cash,"₹ 23,466.00","₹ 7,039.80"
TX0450,Laptop,8,"₹ 10,061.00",Jul,2024-07-29,Advik Dugal,Meerut,Mizoram,India,Store,Net Banking,"₹ 80,488.00","₹ 24,146.40"
TX0451,Headphones,6,"₹ 9,758.00",Jun,2024-06-04,Saira Jayaraman,Jalna,Gujarat,India,Online,Credit Card,"₹ 58,548.00","₹ 17,564.40"
TX0452,Printer,7,"₹ 16,213.00",Nov,2023-11-11,Shlok Dayal,Ulhasnagar,Assam,India,Online,Cash,"₹ 113,491.00","₹ 34,047.30"
TX0453,Tablet,2,"₹ 15,393.00",Oct,2023-10-11,Adah Tata,Durg,Uttarakhand,India,Direct,UPI,"₹ 30,786.00","₹ 9,235.80"
TX0454,Smartwatch,7,"₹ 11,449.00",Mar,2024-03-26,Ahana  Gandhi,Chandrapur,Assam,India,Online,Debit Card,"₹ 80,143.00","₹ 24,042.90"
TX0455,External Hard Drive,7,"₹ 2,110.00",Jul,2024-07-02,Dharmajan Dash,Bijapur,Rajasthan,India,Online,Cash,"₹ 14,770.00","₹ 4,431.00"
TX0456,Smartwatch,7,"₹ 4,668.00",Sep,2024-09-19,Elakshi Suresh,Ghaziabad,Karnataka,India,Online,UPI,"₹ 32,676.00","₹ 9,802.80"
TX0457,Printer,7,"₹ 3,054.00",Feb,2024-02-23,Miraan Brar,Durg,Telangana,India,Store,UPI,"₹ 21,378.00","₹ 6,413.40"
TX0458,External Hard Drive,3,"₹ 11,987.00",Aug,2024-08-28,Vanya Kurian,Proddatur,Goa,India,Direct,Debit Card,"₹ 35,961.00","₹ 10,788.30"
TX0459,Camera,6,"₹ 2,128.00",Jun,2024-06-20,Advika Lall,Nanded,Karnataka,India,Direct,Debit Card,"₹ 12,768.00","₹ 3,830.40"
TX0460,Smartwatch,3,"₹ 12,540.00",Nov,2023-11-25,Vedika Varty,Srinagar,Maharashtra,India,Online,Cash,"₹ 37,620.00","₹ 11,286.00"
TX0461,Smartphone,3,"₹ 19,644.00",Dec,2023-12-31,Aaina Ramanathan,Panvel,Mizoram,India,Store,Cash,"₹ 58,932.00","₹ 17,679.60"
TX0462,External Hard Drive,4,"₹ 5,072.00",Jun,2024-06-03,Gokul Bhalla,Anand,Nagaland,India,Direct,UPI,"₹ 20,288.00","₹ 6,086.40"
TX0463,Smartwatch,3,"₹ 15,218.00",Oct,2023-10-03,Piya Hans,Warangal,Manipur,India,Store,UPI,"₹ 45,654.00","₹ 13,696.20"
TX0464,Laptop,4,"₹ 3,010.00",Dec,2023-12-30,Krish Sharaf,Firozabad,Assam,India,Online,Debit Card,"₹ 12,040.00","₹ 3,612.00"
TX0465,Printer,9,"₹ 11,444.00",Feb,2024-02-11,Suhana Singh,Sri Ganganagar,Andhra Pradesh,India,Online,Net Banking,"₹ 102,996.00","₹ 30,898.80"
TX0466,Printer,6,"₹ 3,211.00",Nov,2023-11-28,Tarini Dugar,Serampore,Karnataka,India,Direct,Credit Card,"₹ 19,266.00","₹ 5,779.80"
TX0467,Laptop,5,"₹ 15,333.00",Jun,2024-06-05,Aarna Lalla,Guntur,Tripura,India,Direct,Cash,"₹ 76,665.00","₹ 22,999.50"
TX0468,Desktop PC,6,"₹ 14,351.00",May,2024-05-13,Zain Dutt,Gandhidham,Bihar,India,Direct,Net Banking,"₹ 86,106.00","₹ 25,831.80"
